name,objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
8382,5.88016E+17,8.67187504,0.85872964,23.32024,22.018438,21.807095,21.415911,20.799503
8383,5.88016E+17,11.49976582,0.85889332,23.227674,22.968302,20.974186,20.428297,19.920147
8384,5.88016E+17,8.03423559,0.86100649,22.722033,23.310459,22.296358,22.304665,22.351725
8385,5.88016E+17,22.3293984,0.8557753,26.101261,23.187248,21.692329,22.662325,20.939882
8386,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8387,5.88016E+17,15.2625431,0.85879179,19.312042,17.941607,17.422218,17.177261,17.060291
8388,5.88016E+17,15.25405738,0.85773587,25.750231,22.212019,21.185759,20.886253,20.458965
8389,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8390,5.88016E+17,9.13533637,0.85961418,25.279562,25.738825,22.876495,21.976194,21.713661
8391,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8392,5.88016E+17,11.57330722,0.85798041,21.142569,25.616112,26.472178,22.831587,23.075237
8393,5.88016E+17,18.87863988,0.85470462,25.641792,25.826881,25.44072,23.051369,22.252119
8394,5.88016E+17,18.49086873,0.85826696,22.109524,21.042595,20.013783,19.982985,19.837542
8395,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8396,5.88016E+17,9.13533637,0.85961418,25.279562,25.738825,22.876495,21.976194,21.713661
8397,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8398,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8399,5.88016E+17,9.32822052,0.85487964,24.249384,23.08267,24.60602,25.347977,21.894548
8400,5.88016E+17,9.13533637,0.85961418,25.279562,25.738825,22.876495,21.976194,21.713661
8401,5.88016E+17,18.88658435,0.8581934,21.817762,22.212454,21.893904,21.292034,21.260201
8402,5.88016E+17,9.02215843,0.85807538,21.958235,24.452393,24.993473,23.485748,21.770975
8403,5.88016E+17,18.1922684,0.86086776,24.290218,20.469254,19.268372,18.707958,18.480869
8404,5.88016E+17,8.03622735,0.8609755,22.566853,22.79595,22.009289,21.440182,21.23102
8405,5.88016E+17,22.30362778,0.86003604,22.924166,21.432461,20.11462,19.113104,18.564781
8406,5.88016E+17,18.17758608,0.86049638,25.256275,22.489733,21.088276,20.172094,20.019587
8407,5.88016E+17,18.49145901,0.86339091,23.718708,24.247656,22.700764,22.763636,22.463594
8408,5.88016E+17,18.50276077,0.86782501,22.107628,21.404512,20.303415,19.855942,19.658203
8409,5.88016E+17,8.04618741,0.86406687,21.797731,24.999588,24.936396,24.516439,23.196108
8410,5.88016E+17,18.87090638,0.85757862,21.389355,25.674152,26.277491,25.583143,22.843266
8411,5.88016E+17,17.95221037,0.86660783,23.370327,22.614391,22.164446,22.158226,21.456907
8412,5.88016E+17,8.6764635,0.86278494,19.25301,16.746016,15.613359,15.205079,15.014137
8413,5.88016E+17,22.30362778,0.86003604,22.924166,21.432461,20.11462,19.113104,18.564781
8414,5.88016E+17,9.39083406,0.85806264,23.884701,22.749306,23.09059,22.403406,22.342863
8415,5.88016E+17,18.87090638,0.85757862,21.389355,25.674152,26.277491,25.583143,22.843266
8416,5.88016E+17,9.00284091,0.85803856,21.632889,25.853577,25.392542,23.36772,21.573133
8417,5.88016E+17,18.17758608,0.86049638,25.256275,22.489733,21.088276,20.172094,20.019587
8418,5.88016E+17,9.33845629,0.86329282,21.268188,19.80327,18.951946,18.546219,18.202484
8419,5.88016E+17,8.6898894,0.86428462,25.042294,22.169436,20.899494,20.406317,19.843496
8420,5.88016E+17,18.8726176,0.86940999,22.713516,24.203011,22.284687,21.446646,21.427095
8421,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8422,5.88016E+17,11.55242522,0.86422918,23.117252,22.164183,20.586025,19.780756,19.595427
8423,5.88016E+17,10.5710444,0.86332494,23.352049,22.383307,21.724705,21.713625,23.048815
8424,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8425,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8426,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8427,5.88016E+17,15.24114668,0.8651056,25.268875,23.081478,23.072897,21.357801,23.579727
8428,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8429,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8430,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8431,5.88016E+17,9.37787458,0.86805836,21.962067,23.914383,22.782511,21.4874,20.670929
8432,5.88016E+17,11.55808402,0.8646095,22.223799,22.849415,21.594275,20.918919,20.872009
8433,5.88016E+17,11.55242522,0.86422918,23.117252,22.164183,20.586025,19.780756,19.595427
8434,5.88016E+17,18.8194638,0.86551288,-9999,-9999,-9999,-9999,-9999
8435,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8436,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8437,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8438,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8439,5.88016E+17,8.66718032,0.86643424,25.097324,23.02294,22.554272,21.884796,23.0748
8440,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8441,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8442,5.88016E+17,11.55808402,0.8646095,22.223799,22.849415,21.594275,20.918919,20.872009
8443,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8444,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8445,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8446,5.88016E+17,8.68720679,0.8677251,22.625189,23.627596,21.812111,20.572327,19.909357
8447,5.88016E+17,8.67647141,0.86279862,19.253551,16.745525,15.612885,15.205282,15.011879
8448,5.88016E+17,15.26869467,0.85834081,25.580816,22.540541,21.342197,20.260464,19.718845
8449,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8450,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8451,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8452,5.88016E+17,18.21633377,0.862356,23.251972,23.577803,21.337275,21.293152,20.789465
8453,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8454,5.88016E+17,9.39481194,0.86496829,25.030018,23.404272,21.682598,20.653921,20.219698
8455,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8456,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8457,5.88016E+17,18.86585555,0.86716857,24.95854,23.478203,22.336462,21.96319,21.497173
8458,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8459,5.88016E+17,10.38759624,0.86782017,24.477568,23.450817,22.651657,22.943972,22.131971
8460,5.88016E+17,18.75182883,0.86015691,22.60914,23.190968,21.698618,21.175508,20.95524
8461,5.88016E+17,8.68720679,0.8677251,22.625189,23.627596,21.812111,20.572327,19.909357
8462,5.88016E+17,8.66718032,0.86643424,25.097324,23.02294,22.554272,21.884796,23.0748
8463,5.88016E+17,23.7951012,0.86415106,23.996645,23.543442,21.793184,20.997248,20.559004
8464,5.88016E+17,11.51086105,0.87176561,20.567888,19.419111,18.580427,18.141745,17.88294
8465,5.88016E+17,18.20685526,0.87082956,22.363249,21.775879,20.928654,21.637522,21.338015
8466,5.88016E+17,5.25649635,0.86870262,24.828127,23.867107,21.975754,20.843233,19.789721
8467,5.88016E+17,18.7431719,0.85965417,22.789881,25.402151,23.926437,21.579058,21.179178
8468,5.88016E+17,18.8726176,0.86940999,22.713516,24.203011,22.284687,21.446646,21.427095
8469,5.88016E+17,9.12214244,0.86589377,22.784958,22.217575,21.407005,21.228779,20.769423
8470,5.88016E+17,5.25649635,0.86870262,24.828127,23.867107,21.975754,20.843233,19.789721
8471,5.88016E+17,18.7431719,0.85965417,22.789881,25.402151,23.926437,21.579058,21.179178
8472,5.88016E+17,18.7431719,0.85965417,22.789881,25.402151,23.926437,21.579058,21.179178
8473,5.88016E+17,22.27371523,0.86917316,23.189772,21.872633,21.48069,21.239624,21.104391
8474,5.88016E+17,9.12214244,0.86589377,22.784958,22.217575,21.407005,21.228779,20.769423
8475,5.88016E+17,18.87040891,0.87003746,19.796858,19.770094,19.330597,18.624609,18.36838
8476,5.88016E+17,18.49175056,0.87004956,23.561768,22.626192,21.957138,21.726276,21.190493
8477,5.88016E+17,9.12214244,0.86589377,22.784958,22.217575,21.407005,21.228779,20.769423
8478,5.88016E+17,18.22270888,0.86578414,25.934881,23.637894,22.400068,22.058685,23.25601
8479,5.88016E+17,7.15817046,0.87125766,22.326403,21.630657,21.011003,20.67909,20.636435
8480,5.88016E+17,23.7871352,0.86737318,20.943169,18.60931,17.245163,16.576868,16.206287
8481,5.88016E+17,18.87040891,0.87003746,19.796858,19.770094,19.330597,18.624609,18.36838
8482,5.88016E+17,18.50276077,0.86782501,22.107628,21.404512,20.303415,19.855942,19.658203
8483,5.88016E+17,9.39654026,0.87302445,21.675219,20.875662,20.453585,20.31414,20.087042
8484,5.88016E+17,23.7951012,0.86415106,23.996645,23.543442,21.793184,20.997248,20.559004
8485,5.88016E+17,15.24311099,0.87080864,22.297884,21.951828,21.075727,20.891443,20.901779
8486,5.88016E+17,18.8726176,0.86940999,22.713516,24.203011,22.284687,21.446646,21.427095
8487,5.88016E+17,18.81268061,0.87142887,22.021843,25.549944,25.801069,24.640785,23.270655
8488,5.88016E+17,18.79214394,0.86978628,24.432909,22.317461,21.555229,21.541897,21.660219
8489,5.88016E+17,8.03786054,0.87174309,26.627472,25.808893,23.909609,22.195257,20.626093
8490,5.88016E+17,9.03435884,0.8719754,21.875772,25.9305,24.842966,25.510237,22.870539
8491,5.88016E+17,19.9306975,0.86785976,23.944519,24.309418,22.162632,21.554945,21.003143
8492,5.88016E+17,18.88350961,0.87343328,22.768192,23.220173,22.01199,21.124666,20.997547
8493,5.88016E+17,18.8727221,0.87159539,20.976814,22.742975,22.759993,21.788996,23.735592
8494,5.88016E+17,9.03435884,0.8719754,21.875772,25.9305,24.842966,25.510237,22.870539
8495,5.88016E+17,19.9306975,0.86785976,23.944519,24.309418,22.162632,21.554945,21.003143
8496,5.88016E+17,8.67604581,0.86881924,21.178253,19.502323,18.813107,18.599758,18.500517
8497,5.88016E+17,18.47770123,0.86662113,22.886692,25.389717,23.206171,22.028112,21.134876
8498,5.88016E+17,9.03435884,0.8719754,21.875772,25.9305,24.842966,25.510237,22.870539
8499,5.88016E+17,9.38543169,0.87419584,26.062246,24.956398,23.533337,21.663765,21.80789
8500,5.88016E+17,22.27971542,0.86985908,25.373127,24.229818,23.414072,21.826424,21.674349
8501,5.88016E+17,8.03786054,0.87174309,26.627472,25.808893,23.909609,22.195257,20.626093
8502,5.88016E+17,8.03068067,0.87187472,25.297922,21.885019,21.271881,21.068832,20.76413
8503,5.88016E+17,18.21068501,0.87106771,22.951225,21.463896,21.207233,21.106007,20.712246
8504,5.88016E+17,18.81268061,0.87142887,22.021843,25.549944,25.801069,24.640785,23.270655
8505,5.88016E+17,8.6948468,0.86797626,21.808306,25.240252,25.735851,23.982391,22.638548
8506,5.88016E+17,18.21068501,0.87106771,22.951225,21.463896,21.207233,21.106007,20.712246
8507,5.88016E+17,9.33792807,0.87352824,24.359573,24.470875,23.066027,21.499502,21.049046
8508,5.88016E+17,8.66326703,0.87291304,22.067726,20.934837,19.754477,19.27239,18.981014
8509,5.88016E+17,19.9140307,0.87483687,23.933432,23.932491,22.612911,22.792986,21.537794
8510,5.88016E+17,18.88350961,0.87343328,22.768192,23.220173,22.01199,21.124666,20.997547
8511,5.88016E+17,11.56655058,0.87503564,23.004934,23.300278,22.081831,21.258417,21.610857
8512,5.88016E+17,22.30408007,0.87473639,21.456158,20.625919,20.264782,20.166365,19.936283
8513,5.88016E+17,18.21218946,0.87277293,20.962332,20.417326,20.265167,19.963984,20.550621
8514,5.88016E+17,8.67663596,0.87521226,22.908998,21.908005,21.402414,21.443743,20.907415
8515,5.88016E+17,18.48124021,0.86874625,22.422014,22.011688,21.806358,21.657412,20.25416
8516,5.88016E+17,8.67103448,0.87437137,25.573055,21.318647,19.827335,18.667427,18.07832
8517,5.88016E+17,22.29258895,0.87392597,27.401754,23.122913,21.035982,20.182161,19.91478
8518,5.88016E+17,18.21657042,0.87811365,21.726156,18.822182,17.422691,16.552685,16.0968
8519,5.88016E+17,9.33112531,0.87613559,22.086548,22.279121,21.845373,22.012053,21.914371
8520,5.88016E+17,7.15817046,0.87125766,22.326403,21.630657,21.011003,20.67909,20.636435
8521,5.88016E+17,9.0992123,0.8728668,-9999,-9999,16.070446,-9999,-9999
8522,5.88016E+17,9.0992123,0.8728668,-9999,-9999,16.070446,-9999,-9999
8523,5.88016E+17,19.92091891,0.87758721,23.844177,22.246702,21.29196,21.112255,21.027063
8524,5.88016E+17,22.26539433,0.87556097,25.676369,23.956835,21.87623,20.601599,20.311327
8525,5.88016E+17,20.80776148,0.87499829,22.949619,21.336035,19.900415,19.325003,18.938433
8526,5.88016E+17,18.488364,0.8774304,24.920204,22.412636,21.445044,21.190807,21.5396
8527,5.88016E+17,22.23587862,0.87225362,21.973215,21.951672,21.603533,21.816856,21.425982
8528,5.88016E+17,9.0992123,0.8728668,-9999,-9999,16.070446,-9999,-9999
8529,5.88016E+17,18.50126648,0.87583758,22.303598,22.853943,21.633369,21.332047,21.68919
8530,5.88016E+17,20.80047964,0.87144322,25.696655,23.11792,22.482384,21.949047,22.022135
8531,5.88016E+17,11.55574553,0.87358149,24.114868,23.334017,22.540024,21.658167,21.255941
8532,5.88016E+17,18.50126648,0.87583758,22.303598,22.853943,21.633369,21.332047,21.68919
8533,5.88016E+17,10.56697279,0.88203931,22.899893,23.589489,22.888023,21.644827,20.716867
8534,5.88016E+17,11.55574553,0.87358149,24.114868,23.334017,22.540024,21.658167,21.255941
8535,5.88016E+17,11.55574553,0.87358149,24.114868,23.334017,22.540024,21.658167,21.255941
8536,5.88016E+17,15.26243092,0.87776109,23.583862,24.191811,21.971994,21.059612,20.614882
8537,5.88016E+17,18.48633056,0.87414421,25.382633,21.591604,20.959101,20.733208,20.802738
8538,5.88016E+17,18.19312896,0.87870084,22.344595,23.066843,22.213238,21.546221,21.036488
8539,5.88016E+17,18.48017737,0.88187915,22.946423,25.271654,22.503407,22.423779,22.490677
8540,5.88016E+17,18.75036414,0.88053166,24.72847,22.651508,21.430353,21.062225,20.42046
8541,5.88016E+17,18.50126648,0.87583758,22.303598,22.853943,21.633369,21.332047,21.68919
8542,5.88016E+17,9.34859516,0.87768355,25.390848,23.616537,22.479029,21.181814,21.091188
8543,5.88016E+17,23.79594725,0.87715576,23.835638,23.504034,22.797152,21.881458,21.241302
8544,5.88016E+17,8.05259654,0.88002383,23.362455,21.194574,20.205334,19.716511,19.392639
8545,5.88016E+17,9.10500719,0.88018988,21.598825,20.735634,19.383089,18.912531,18.445269
8546,5.88016E+17,18.87464759,0.87503471,21.834934,21.362516,21.628172,20.890881,21.139795
8548,5.88016E+17,9.10538312,0.88210372,20.829611,20.142477,19.42897,19.122366,18.824301
8549,5.88016E+17,22.32818699,0.88007407,24.644211,22.173223,21.279966,20.816837,20.326231
8550,5.88016E+17,8.03646331,0.88108128,16.949972,31.197098,31.510799,31.275116,29.372204
8551,5.88016E+17,7.16355928,0.88310021,22.933973,22.303156,20.672819,19.285276,18.515459
8552,5.88016E+17,9.10538312,0.88210372,20.829611,20.142477,19.42897,19.122366,18.824301
8553,5.88016E+17,8.04411685,0.88203537,25.34194,23.021441,21.586813,21.652039,21.008965
8554,5.88016E+17,18.19904314,0.88110473,23.293812,22.818819,21.639042,21.804571,20.98201
8555,5.88016E+17,22.24846873,0.88132999,22.404545,22.566904,21.659451,21.739393,20.877737
8556,5.88016E+17,18.21133292,0.88428015,22.53989,21.773308,20.727663,20.311327,19.999592
8557,5.88016E+17,19.92357161,0.88065481,24.420275,23.317755,22.068571,21.762753,22.289
8558,5.88016E+17,19.90851848,0.8837015,23.492416,22.968098,23.280668,21.573986,22.246922
8559,5.88016E+17,5.2600454,0.88665028,23.701288,23.363024,22.533379,21.463978,21.746758
8560,5.88016E+17,18.87850469,0.89018452,24.368029,24.412809,22.733728,23.027111,22.298748
8561,5.88016E+17,8.03646331,0.88108128,16.949972,31.197098,31.510799,31.275116,29.372204
8562,5.88016E+17,9.04479461,0.87979706,21.075851,20.704321,20.118973,19.813175,19.497049
8563,5.88016E+17,8.99484923,0.88307816,26.072956,24.130575,24.62068,24.265804,23.32065
8564,5.88016E+17,9.39155661,0.87956343,21.965431,23.897913,23.645956,22.469349,21.889675
8565,5.88016E+17,18.73728545,0.88226602,23.833603,21.915792,20.718586,21.191551,20.115873
8566,5.88016E+17,20.79625278,0.88389768,25.168568,23.454084,22.772148,21.715343,23.635452
8567,5.88016E+17,18.79907266,0.88518016,22.475863,22.160589,21.407099,21.353565,20.56234
8568,5.88016E+17,20.80351809,0.8829848,23.110512,20.659573,19.249929,18.449158,18.022228
8569,5.88016E+17,9.33257196,0.88461525,22.601248,21.365587,20.688114,20.321774,20.182903
8570,5.88016E+17,18.22616342,0.88509404,23.925169,24.524786,25.015936,24.139193,23.256456
8571,5.88016E+17,23.79647967,0.88604936,15.858042,14.27334,14.068017,13.737792,13.414207
8572,5.88016E+17,22.27285318,0.88416483,17.851921,16.34201,15.85387,15.685632,15.628644
8573,5.88016E+17,18.79907266,0.88518016,22.475863,22.160589,21.407099,21.353565,20.56234
8574,5.88016E+17,8.03248408,0.88915243,22.81299,21.483797,20.649553,20.371031,19.773849
8575,5.88016E+17,5.2600454,0.88665028,23.701288,23.363024,22.533379,21.463978,21.746758
8576,5.88016E+17,9.05897297,0.88955009,22.294397,22.277893,21.517994,21.16514,21.394976
8577,5.88016E+17,18.81155117,0.88867756,24.975357,24.856182,24.122044,21.971745,22.057663
8578,5.88016E+17,11.55689877,0.89050224,22.672701,21.545853,21.231886,21.133327,21.736004
8579,5.88016E+17,9.10406322,0.88869539,23.26746,22.549192,22.07888,22.331802,20.935085
8580,5.88016E+17,11.55689877,0.89050224,22.672701,21.545853,21.231886,21.133327,21.736004
8581,5.88016E+17,23.78772363,0.88943657,26.842691,24.02091,21.399048,20.516119,19.894894
8582,5.88016E+17,15.2557255,0.89158498,18.097515,16.400629,15.704577,15.422925,15.274281
8583,5.88016E+17,9.33257196,0.88461525,22.601248,21.365587,20.688114,20.321774,20.182903
8584,5.88016E+17,18.49041197,0.89092045,24.885174,25.001968,23.2125,21.68104,24.139692
8585,5.88016E+17,19.90851848,0.8837015,23.492416,22.968098,23.280668,21.573986,22.246922
8586,5.88016E+17,9.34586135,0.88804406,26.246965,22.702772,22.214533,21.182774,20.911842
8587,5.88016E+17,8.03248408,0.88915243,22.81299,21.483797,20.649553,20.371031,19.773849
8588,5.88016E+17,18.87850469,0.89018452,24.368029,24.412809,22.733728,23.027111,22.298748
8589,5.88016E+17,10.56568385,0.88644816,22.651243,21.0341,19.374601,18.606228,18.128881
8590,5.88016E+17,18.74872427,0.88989084,23.872072,21.677063,20.039833,18.713596,18.016594
8591,5.88016E+17,20.79748325,0.89086351,22.831684,20.175285,18.758865,18.097593,17.73465
8592,5.88016E+17,18.74872427,0.88989084,23.872072,21.677063,20.039833,18.713596,18.016594
8593,5.88016E+17,18.74872427,0.88989084,23.872072,21.677063,20.039833,18.713596,18.016594
8594,5.88016E+17,18.74872427,0.88989084,23.872072,21.677063,20.039833,18.713596,18.016594
8595,5.88016E+17,19.91480227,0.89406941,20.392796,18.249313,17.348219,17.009232,16.852818
8596,5.88016E+17,8.6853462,0.89416611,22.851931,22.454752,21.818115,21.784805,21.173153
8597,5.88016E+17,9.38382841,0.88930197,23.54207,23.966946,22.282696,21.894817,21.239202
8598,5.88016E+17,11.51899203,0.89145758,21.865484,21.058748,20.021441,19.543869,19.639023
8599,5.88016E+17,8.67445325,0.89320418,24.270483,24.001446,22.066879,21.134323,20.336332
8600,5.88016E+17,22.27144184,0.88746418,24.440113,23.241245,22.784317,22.09483,22.145517
8601,5.88016E+17,18.72583115,0.88789739,21.249304,19.948969,18.871044,18.413273,18.096966
8602,5.88016E+17,18.7272571,0.89598812,26.16375,22.041636,20.650038,19.816235,19.332491
8603,5.88016E+17,18.7272571,0.89598812,26.16375,22.041636,20.650038,19.816235,19.332491
8604,5.88016E+17,18.7272571,0.89598812,26.16375,22.041636,20.650038,19.816235,19.332491
8605,5.88016E+17,8.04315464,0.89229676,22.715509,22.015965,21.591406,21.2346,21.484434
8606,5.88016E+17,18.74872427,0.88989084,23.872072,21.677063,20.039833,18.713596,18.016594
8607,5.88016E+17,23.79267351,0.89196471,23.757151,22.440813,21.962616,21.836475,22.059965
8608,5.88016E+17,18.21287222,0.89105181,25.881819,24.624365,22.821602,21.976906,22.729765
8609,5.88016E+17,18.74872427,0.88989084,23.872072,21.677063,20.039833,18.713596,18.016594
8610,5.88016E+17,18.87850469,0.89018452,24.368029,24.412809,22.733728,23.027111,22.298748
8611,5.88016E+17,18.87850469,0.89018452,24.368029,24.412809,22.733728,23.027111,22.298748
8612,5.88016E+17,18.74024194,0.8969173,23.067017,25.931984,21.922798,24.02232,23.113506
8613,5.88016E+17,18.74024194,0.8969173,23.067017,25.931984,21.922798,24.02232,23.113506
8614,5.88016E+17,18.74024194,0.8969173,23.067017,25.931984,21.922798,24.02232,23.113506
8615,5.88016E+17,18.7272571,0.89598812,26.16375,22.041636,20.650038,19.816235,19.332491
8616,5.88016E+17,18.87850469,0.89018452,24.368029,24.412809,22.733728,23.027111,22.298748
8617,5.88016E+17,18.74024194,0.8969173,23.067017,25.931984,21.922798,24.02232,23.113506
8618,5.88016E+17,18.74024194,0.8969173,23.067017,25.931984,21.922798,24.02232,23.113506
8619,5.88016E+17,11.51463325,0.89443071,25.62108,22.586546,22.703936,22.531116,22.623741
8620,5.88016E+17,18.74024194,0.8969173,23.067017,25.931984,21.922798,24.02232,23.113506
8621,5.88016E+17,11.51463325,0.89443071,25.62108,22.586546,22.703936,22.531116,22.623741
8622,5.88016E+17,18.50055857,0.89576006,23.793015,24.073242,22.144196,21.145105,21.238817
8623,5.88016E+17,18.7272571,0.89598812,26.16375,22.041636,20.650038,19.816235,19.332491
8624,5.88016E+17,8.0493058,0.89610679,22.343134,21.494417,21.149302,21.096338,20.912792
8625,5.88016E+17,9.39224944,0.8971875,25.881088,25.922255,22.391531,25.277065,22.286573
8626,5.88016E+17,18.78981658,0.89696357,23.227333,25.842224,22.699144,25.756039,21.971222
8627,5.88016E+17,9.32884877,0.89890976,22.417524,23.374325,22.37562,20.982359,20.384027
8628,5.88016E+17,8.69249787,0.89948038,22.623793,24.911121,24.763479,22.917364,20.500849
8629,5.88016E+17,8.03148247,0.8981368,22.306374,24.96884,22.233416,21.7973,21.180092
8630,5.88016E+17,18.81600702,0.89696578,23.700819,25.680559,22.791344,24.089199,22.300373
8631,5.88016E+17,7.16882838,0.89759966,24.091387,23.046589,22.18717,21.653849,21.108181
8632,5.88016E+17,19.47131913,0.89688237,24.124107,24.874384,22.969975,25.382132,22.930323
8633,5.88016E+17,19.92579851,0.90046263,23.964149,22.101929,20.788582,19.525589,18.850693
8634,5.88016E+17,8.03646355,0.89906921,24.996702,23.679159,22.800016,21.61269,22.49473
8635,5.88016E+17,18.7272571,0.89598812,26.16375,22.041636,20.650038,19.816235,19.332491
8636,5.88016E+17,9.06350176,0.89943681,24.963217,25.607391,25.368986,24.617443,20.552031
8637,5.88016E+17,18.18923123,0.89857645,24.663565,23.585052,23.719612,23.113914,20.690311
8638,5.88016E+17,9.32884877,0.89890976,22.417524,23.374325,22.37562,20.982359,20.384027
8639,5.88016E+17,23.78818757,0.89974113,23.927412,23.5089,22.924658,21.987284,20.910269
8640,5.88016E+17,18.87192972,0.89911431,23.725613,24.294914,25.381514,25.659145,20.629408
8641,5.88016E+17,8.03148247,0.8981368,22.306374,24.96884,22.233416,21.7973,21.180092
8642,5.88016E+17,18.4920563,0.89792877,24.637318,21.208864,20.035685,19.54332,19.345312
8643,5.88016E+17,9.05401586,0.89838448,21.840878,21.190943,20.898996,20.568392,20.70611
8644,5.88016E+17,18.78981658,0.89696357,23.227333,25.842224,22.699144,25.756039,21.971222
8645,5.88016E+17,22.25885453,0.89485842,21.779554,21.525349,20.449825,19.926638,19.465166
8646,5.88016E+17,11.56314446,0.89901551,25.495348,25.599979,25.325615,23.925421,20.645594
8647,5.88016E+17,18.18416348,0.89704388,23.48694,25.566261,21.865044,25.373692,24.000013
8648,5.88016E+17,18.8096765,0.90311198,28.204147,28.270912,21.311857,26.805674,20.814325
8649,5.88016E+17,18.48183438,0.89925006,23.385084,24.592102,24.329185,25.827312,20.211803
8650,5.88016E+17,18.48984199,0.89916986,24.019751,23.997717,24.262108,24.211962,20.684622
8651,5.88016E+17,15.25026469,0.90195152,21.16857,21.091738,20.038191,19.483053,19.276756
8652,5.88016E+17,18.73415637,0.90298923,23.624786,21.833618,20.595789,19.329781,18.626118
8653,5.88016E+17,23.78207145,0.90137916,23.117489,20.796,19.055912,18.452475,18.087618
8654,5.88016E+17,18.73415637,0.90298923,23.624786,21.833618,20.595789,19.329781,18.626118
8655,5.88016E+17,5.26970684,0.90155075,17.877563,16.4851,15.982635,15.750404,15.674813
8656,5.88016E+17,8.03797582,0.90335428,24.2332,23.655859,21.598375,20.580343,20.148022
8657,5.88016E+17,18.18425416,0.90496865,26.17107,23.635393,21.936411,21.257521,20.705999
8658,5.88016E+17,8.03990733,0.90326781,25.963593,22.062904,21.126574,20.882935,20.571955
8659,5.88016E+17,18.18425416,0.90496865,26.17107,23.635393,21.936411,21.257521,20.705999
8660,5.88016E+17,7.16930848,0.90676079,24.856359,22.393265,21.831892,21.975538,22.342302
8661,5.88016E+17,11.55908835,0.90663834,24.968393,24.487185,23.943115,21.525658,21.09016
8662,5.88016E+17,9.33308283,0.90330077,24.145037,20.915144,19.591522,18.605377,18.048113
8663,5.88016E+17,8.04285067,0.90524884,26.817095,23.298077,22.261059,21.169546,20.707253
8664,5.88016E+17,20.80921549,0.90599629,22.994741,26.193138,25.394188,21.929867,23.096722
8665,5.88016E+17,23.78816795,0.90429526,22.424864,22.336908,22.327904,21.999413,21.847185
8666,5.88016E+17,8.02007565,0.9075124,22.136421,21.43644,20.468407,19.949818,19.534952
8667,5.88016E+17,18.94979765,0.90347105,23.792446,23.451891,22.162212,22.224621,22.784296
8668,5.88016E+17,9.78313072,0.90618943,23.45158,22.498236,20.865284,20.257488,19.807423
8669,5.88016E+17,23.7900862,0.90887643,27.395977,22.86688,24.261532,23.641371,19.262209
8670,5.88016E+17,8.67701999,0.90605743,16.815207,15.157865,14.557555,14.326241,14.236081
8671,5.88016E+17,5.26106646,0.91042652,22.259892,22.406214,21.55913,20.942572,20.66139
8672,5.88016E+17,19.92252663,0.90886799,23.334503,22.323078,21.482193,21.37072,20.449417
8673,5.88016E+17,19.91815006,0.91159171,26.902756,24.692734,23.06752,21.636431,22.20249
